crop_image,item_category,original_image,color,personal_color,final_color
7c499a12-26f8-4d52-95a5-ec3e4c9b2bf8.jpg,trousers,55.jpg,gray,winter,gray
e87761ac-184a-4c97-9a50-b197141f1cb2.jpg,skirt,56.jpg,darkslategray,winter,green
14744915-8f4b-461b-acb8-ba0370eb9a96.jpg,long_sleeved_outwear,56.jpg,darkolivegreen,winter,green
36ed2107-c385-45c5-9af4-c84edcde836c.jpg,skirt,62.jpg,darkslategray,winter,green
abbe1063-39f2-4add-ba1e-49a8f1405cd2.jpg,trousers,61.jpg,darkgray,winter,gray
edc69d8b-642f-4637-8b15-a5edfd184327.jpg,long_sleeved_shirt,61.jpg,black,winter,black
312baf3c-dd43-499d-bae4-463636f51416.jpg,long_sleeved_outwear,66.jpg,gray,winter,gray
813d5dab-0b00-472c-8b8a-022a0e48389f.jpg,trousers,69.jpg,dimgray,autumn,gray
995c270f-d095-40b6-baca-687741917935.jpg,long_sleeved_outwear,69.jpg,darkslategray,winter,green
0598fbda-6fc7-4ce6-afa2-f6da2fb3d9db.jpg,trousers,70.jpg,darkslategray,winter,green
c008e01d-1eee-41ad-826a-4a298a850e68.jpg,long_sleeved_shirt,70.jpg,gainsboro,winter,gray
387aa370-1e96-43f9-b4a6-c96966e7e230.jpg,short_sleeved_shirt,70.jpg,gainsboro,winter,gray
d1ef3eab-9eaa-433e-bc23-6566b9eb4d73.jpg,trousers,72.jpg,dimgray,autumn,gray
04f94a2e-5bfe-4b13-8637-2771f244c73d.jpg,long_sleeved_outwear,72.jpg,darkslategray,winter,green
024b797f-ae55-4b73-8520-6a1c3edb3f9e.jpg,trousers,71.jpg,dimgray,autumn,gray
490f302f-ab3b-45f2-a010-c02f50a6404d.jpg,trousers,71.jpg,dimgray,autumn,gray
55287ff1-6bab-4fcf-8c6b-219a1653e570.jpg,long_sleeved_shirt,71.jpg,gray,winter,gray
7a13275f-087b-41fe-9271-27727ee52c66.jpg,short_sleeved_shirt,71.jpg,darkgray,winter,gray
9f73d7f0-b9a1-49f2-9f30-c205b872741f.jpg,skirt,67.jpg,black,winter,black
19063a2d-b507-4580-8ecd-1a491ee08c4c.jpg,long_sleeved_shirt,67.jpg,tan,autumn,brown
2191a56a-c92c-4905-a61c-0a851aa47081.jpg,long_sleeved_outwear,73.jpg,darkslategray,winter,green
c2d49462-ada0-4ec5-8ea3-7e13ea7f3f65.jpg,trousers,68.jpg,black,winter,black
4dd649cd-c549-4602-a944-2af13abb495e.jpg,long_sleeved_shirt,68.jpg,darkgray,winter,gray
bd78d95e-5325-4b6f-91f9-863021825e79.jpg,trousers,84.jpg,dimgray,autumn,gray
1e758f39-3d69-4410-a9bd-48ff0387c659.jpg,long_sleeved_outwear,84.jpg,darkolivegreen,winter,green
d58d3276-d4a1-4eb9-b2bc-ad587e36f3b2.jpg,long_sleeved_shirt,80.jpg,darkgray,winter,gray
5b12b997-81b8-498f-9daa-8882bc8980ff.jpg,trousers,80.jpg,silver,summer,gray
c3b140eb-34d9-426e-bf0c-1b79fe1c7bd6.jpg,shorts,80.jpg,darkgray,winter,gray
7827ab13-78c4-46f0-b039-d5f718f250ae.jpg,trousers,83.jpg,rosybrown,summer,brown
dd6048ad-8a09-4c6b-86bf-de30031adc51.jpg,long_sleeved_shirt,83.jpg,rosybrown,summer,brown
fe6de74f-c314-4830-b70a-5ab43b0d4e10.jpg,shorts,78.jpg,silver,summer,gray
910b75c3-f29c-4e17-96ad-12a403fee074.jpg,short_sleeved_shirt,78.jpg,black,winter,black
06b5e52f-046a-4fd6-9977-e43e2bacd9f8.jpg,long_sleeved_shirt,78.jpg,black,winter,black
830a12a9-4152-4d19-9e6b-59db55417fb4.jpg,skirt,78.jpg,silver,summer,gray
e151f5d1-206c-4a76-bed2-ebeaee41340c.jpg,trousers,79.jpg,darkslategray,winter,green
c624794d-96f1-46ed-be8d-c072c833e332.jpg,skirt,85.jpg,dimgray,autumn,gray
e83b9539-8021-4f32-a2df-04fa106a0cda.jpg,long_sleeved_outwear,76.jpg,gray,winter,gray
1a93eab9-e169-4f53-a53a-7776568fdef7.jpg,trousers,76.jpg,black,winter,black
70f2b570-a9db-44be-8c0a-89742d959d2f.jpg,skirt,82.jpg,gray,winter,gray
aa349d16-bba1-492d-9754-2d337f3cb3f8.jpg,long_sleeved_shirt,82.jpg,gray,winter,gray
77154367-f32a-4fe2-9590-7100d46180b1.jpg,long_sleeved_shirt,93.jpg,darkgray,winter,gray
06797a17-cd98-4c7d-b9af-8ab67f6ddf6c.jpg,vest_dress,88.jpg,darkslategray,winter,green
fb9f0eae-ea5e-41d5-8756-a610d358efd0.jpg,trousers,86.jpg,black,winter,black
acfb139e-33de-4efd-ad1c-9ff99250cc9c.jpg,long_sleeved_shirt,86.jpg,silver,summer,gray
55eb9f83-5a56-4f6d-9a6b-163b81fc5927.jpg,long_sleeved_shirt,95.jpg,gray,winter,gray
3b6d8539-2434-42ac-9097-16a798d24256.jpg,trousers,92.jpg,darkgray,winter,gray
24164088-8c1e-4841-aabf-3cb2262afe1e.jpg,trousers,87.jpg,black,winter,black
0064fe68-f3bd-4b0f-afde-95cbdfb2da92.jpg,skirt,87.jpg,black,winter,black
cb524406-b62c-4ad8-91db-5607e5eb1dc9.jpg,short_sleeved_shirt,87.jpg,darkgray,winter,gray
4e0aea7b-3df5-4673-82bf-fe510253b198.jpg,skirt,96.jpg,gray,winter,gray
9751f385-e804-4035-ae50-5f661f8b6c92.jpg,trousers,96.jpg,gray,winter,gray
5ff94802-0e35-47a8-af10-23ab1b6ce907.jpg,long_sleeved_shirt,96.jpg,darkgray,winter,gray
cdb899f9-f864-465e-88a5-9a15e5a7951e.jpg,trousers,89.jpg,black,winter,black
fe072751-8a77-4c4e-9d2f-387c61902687.jpg,long_sleeved_shirt,94.jpg,rosybrown,summer,brown
6942a0d9-3033-4772-b1f6-3d763a3db4e3.jpg,trousers,99.jpg,dimgray,autumn,gray
b2e29347-b570-4347-b356-2a8f0797ea55.jpg,long_sleeved_outwear,99.jpg,darkslategray,winter,green
3b9832b8-f45b-4970-988e-f5fd06c9101b.jpg,long_sleeved_shirt,103.jpg,gray,winter,gray
882f06e6-256c-41dd-af24-1728135c3c9e.jpg,long_sleeved_outwear,97.jpg,darkslategray,winter,green
902cf2f3-869d-4bf5-98d5-b6023c588193.jpg,trousers,97.jpg,darkslategray,winter,green
f6550e6a-ee35-44cc-80e5-c602b1df6c74.jpg,trousers,102.jpg,darkslategray,winter,green
8cb12138-eb7a-4810-ba5c-0e79bae5e10f.jpg,long_sleeved_shirt,102.jpg,darkslategray,winter,green
92ebaa4d-f5c2-4644-90cb-66dba7a20eda.jpg,long_sleeved_shirt,101.jpg,rosybrown,summer,brown
f13481fe-c6a5-4fe5-98b8-a6f92e7e938f.jpg,trousers,101.jpg,darkslategray,winter,green
256aa383-00e6-4069-91ec-9b52d3ed21b1.jpg,trousers,105.jpg,black,winter,black
83cbf8fa-6573-4dc5-b5a2-12aabef14f8a.jpg,long_sleeved_shirt,98.jpg,darkgray,winter,gray
efcf3373-85a7-4618-907f-1aa6acb9156e.jpg,trousers,98.jpg,darkgray,winter,gray
244a57a5-1d88-44c5-b9e4-47dfa9e7054c.jpg,skirt,104.jpg,rosybrown,summer,brown
4b0720c4-5cd3-4971-8839-d277d269ac51.jpg,sling_dress,104.jpg,rosybrown,summer,brown
5968b27d-5db4-4d50-80c2-f585b0f35623.jpg,short_sleeved_shirt,104.jpg,black,winter,black
70775839-09cd-4531-aa30-be03d078030d.jpg,long_sleeved_outwear,106.jpg,dimgray,autumn,gray
b4f8175b-1ee2-44eb-8080-b7f83deb889f.jpg,long_sleeved_shirt,109.jpg,silver,summer,gray
39d2c319-9277-4fa0-8153-bdfba85e7da0.jpg,long_sleeved_outwear,116.jpg,darkslategray,winter,green
022876fb-ee16-4cca-9ad8-1af450561430.jpg,trousers,108.jpg,black,winter,black
45762f47-93c5-4685-9e7e-ec4aee93a5e2.jpg,long_sleeved_shirt,108.jpg,darkslategray,winter,green
962459e3-04b5-4965-a0b2-6939d9cf671e.jpg,long_sleeved_outwear,113.jpg,silver,summer,gray
b6197c6e-6db2-4982-b091-d77422afd14d.jpg,skirt,113.jpg,darkslategray,winter,green
d91ebf4f-98d0-4f2d-9d63-5d66dd169eac.jpg,short_sleeved_shirt,114.jpg,darkgray,winter,gray
2e957259-6ca3-4b3a-bd2b-cb6fabf5f588.jpg,trousers,114.jpg,slategray,summer,gray
811d5663-13bc-45ac-b6c2-b502d08d4a63.jpg,trousers,111.jpg,rosybrown,summer,brown
4cb4ec19-ae55-43c8-851f-59555606582f.jpg,long_sleeved_outwear,111.jpg,sienna,autumn,brown
5f112c96-7d79-4c92-bbe6-71515a0eac5d.jpg,short_sleeved_shirt,112.jpg,dimgray,autumn,gray
6a5f460a-7470-47b4-8244-d1526953cc5d.jpg,long_sleeved_shirt,115.jpg,silver,summer,gray
32fde893-bd73-4879-84d8-b29f12d916cd.jpg,skirt,125.jpg,darkgray,winter,gray
0b298aa3-800b-4224-9c35-5fd0c2a6aed6.jpg,trousers,121.jpg,darkslategray,winter,green
217cce87-26ca-44c6-aa25-c45886d51ec6.jpg,skirt,122.jpg,gainsboro,winter,gray
b3c07ff7-508a-48cd-81b3-dfbf506a88e4.jpg,long_sleeved_shirt,122.jpg,darkgray,winter,gray
254d534c-8539-4360-b755-722afb1bd213.jpg,trousers,122.jpg,darkslategray,winter,green
11279a9f-1385-492e-a828-a3e9a1f2d5ac.jpg,trousers,123.jpg,darkgray,winter,gray
01ab6b8c-9f6d-4d3b-a6f4-c3a4714cf016.jpg,long_sleeved_shirt,118.jpg,lightgray,winter,gray
f4f83b97-8eec-4ce4-80c9-64f547c4310f.jpg,trousers,118.jpg,black,winter,black
808ab46e-fe03-41d7-9d7a-6787564684e0.jpg,trousers,124.jpg,darkslategray,winter,green
b9a23694-4b89-47ff-9f8d-1ed82f0d8384.jpg,long_sleeved_shirt,124.jpg,darkgray,winter,gray
183cb4a2-da74-443f-a604-26eadb772d4a.jpg,long_sleeved_shirt,133.jpg,gainsboro,winter,gray
4de0b5e0-88a5-4f76-8bed-2128985b6368.jpg,skirt,133.jpg,darkslategray,winter,green
9ffcadaf-2cc5-4818-bdb5-5019cffe000b.jpg,trousers,133.jpg,black,winter,black
9470d4b1-53de-43b9-bd89-25af03236e8d.jpg,trousers,131.jpg,darkslategray,winter,green
aecef444-a19a-4f30-9085-f2f2031d9eb3.jpg,long_sleeved_outwear,131.jpg,darkslategray,winter,green
465bfc6a-02c9-40bd-89f6-55f2ac73697e.jpg,trousers,132.jpg,linen,autumn,white
69f49369-c7af-4169-a092-5cadbc88d51f.jpg,short_sleeved_shirt,132.jpg,darkslategray,winter,green
0102e4df-747e-421a-a4c6-5eaf591f1473.jpg,trousers,134.jpg,dimgray,autumn,gray
06f94a35-6763-4d72-ab3d-3493624ddf35.jpg,long_sleeved_shirt,134.jpg,gainsboro,winter,gray
e926b182-29d6-45c8-8296-cdc44b5be0b5.jpg,long_sleeved_shirt,128.jpg,silver,summer,gray
93ad59f6-1287-42b7-98d8-ea3dfa59c214.jpg,trousers,128.jpg,black,winter,black
d32b75df-b9e4-4e0f-8ab8-8732a0bb26ac.jpg,skirt,129.jpg,linen,autumn,white
183ab187-e149-4132-b027-cb4eb47196d8.jpg,long_sleeved_shirt,130.jpg,darkslategray,winter,green
af641117-6614-4ba0-b88f-7496f22708a0.jpg,long_sleeved_shirt,145.jpg,darkslategray,winter,green
3af84f9f-8ad9-4b45-8322-5442a625e5f6.jpg,trousers,145.jpg,black,winter,black
df3d52ef-95b0-4e82-b139-55339f2779a6.jpg,long_sleeved_outwear,139.jpg,gray,winter,gray
59b12522-7ed9-4566-97be-3e6d4f37ff73.jpg,trousers,146.jpg,black,winter,black
1280f60d-03dc-43f0-a140-1b39a350eb11.jpg,long_sleeved_outwear,136.jpg,gray,winter,gray
f31a1a16-b712-4a4e-8a24-4235c59b3391.jpg,trousers,137.jpg,dimgray,autumn,gray
88f07022-b6c2-41dc-8739-a0f472a44d27.jpg,long_sleeved_shirt,137.jpg,darkslategray,winter,green
9dde949f-6435-449a-b26b-18b34fa19079.jpg,long_sleeved_shirt,144.jpg,dimgray,autumn,gray
3353f7f5-a1ac-467e-94d3-6cb173947609.jpg,skirt,144.jpg,darkgray,winter,gray
df3cee05-5381-4cb3-9816-c4c82a3aa49f.jpg,long_sleeved_shirt,140.jpg,lightgray,winter,gray
0f021110-413c-4801-b731-462e7365ca1f.jpg,trousers,140.jpg,dimgray,autumn,gray
7cc50f00-6f40-406e-9342-023460c46aa8.jpg,trousers,142.jpg,black,winter,black
33e081ae-a3eb-4444-94b8-673f955fac7e.jpg,short_sleeved_shirt,142.jpg,tan,autumn,brown
400c5ea1-6056-4a27-ae0e-9acc8d1c850e.jpg,trousers,143.jpg,dimgray,autumn,gray
f9beb034-d4f9-43a6-a2d7-8ad04d8af92d.jpg,long_sleeved_outwear,143.jpg,dimgray,autumn,gray
b6f2d11c-1f0b-4e68-8436-30e5bfad50ef.jpg,long_sleeved_shirt,143.jpg,dimgray,autumn,gray
13e30980-6775-49e0-9bbc-c06393068447.jpg,long_sleeved_shirt,157.jpg,tan,autumn,brown
244e9c9d-7ce1-4dc6-ba42-4187901bef70.jpg,trousers,157.jpg,silver,summer,gray
3a37f027-9737-4b44-ba83-97c4568623bc.jpg,trousers,151.jpg,gray,winter,gray
7a10d2d1-b8b0-43a9-9b84-54f1c2f42cac.jpg,long_sleeved_outwear,151.jpg,black,winter,black
23c510f1-2368-41fc-a67a-c2ba3f054402.jpg,long_sleeved_shirt,152.jpg,gainsboro,winter,gray
eb5ae403-1189-455e-958a-e10f71cd054c.jpg,trousers,152.jpg,dimgray,autumn,gray
1ab1b6f4-ba8a-4504-9415-0f48eda367f5.jpg,trousers,150.jpg,dimgray,autumn,gray
ee99977f-8e5e-429f-85be-577c5408d1bf.jpg,long_sleeved_shirt,150.jpg,gray,winter,gray
f1cfee69-482b-47ff-a213-e54562089786.jpg,long_sleeved_outwear,147.jpg,darkgray,winter,gray
b0ad3b57-7557-4753-bc0a-9dccbec2d861.jpg,skirt,147.jpg,darkgray,winter,gray
8dd9aef2-a6f9-4f9b-bca1-c12ec43932e9.jpg,trousers,155.jpg,silver,summer,gray
33f77d06-b761-4f60-9a49-a1ebd90a88c6.jpg,short_sleeved_shirt,155.jpg,darkgray,winter,gray
418d6e3b-ace6-425a-8ee3-2bdd49498734.jpg,long_sleeved_shirt,155.jpg,darkgray,winter,gray
34a20912-5115-4bbd-b200-3add0b7f2fc1.jpg,trousers,154.jpg,darkslategray,winter,green
0b4aa38f-767e-4cc8-a066-45784cbc306a.jpg,short_sleeved_shirt,154.jpg,gray,winter,gray
94d41d54-0a4b-4b66-a8b7-715b888d04da.jpg,trousers,168.jpg,darkslategray,winter,green
78613d74-5962-47df-b4b9-a23ffc772916.jpg,long_sleeved_shirt,168.jpg,gray,winter,gray
5e695214-2993-40ae-abc7-052a09ed51f5.jpg,short_sleeved_shirt,166.jpg,lightgray,winter,gray
747cadd5-6a01-4ba5-bab1-d69d4783f692.jpg,skirt,166.jpg,gray,winter,gray
2a6cde78-1f55-48f2-8cbc-b63363a81ee0.jpg,long_sleeved_shirt,166.jpg,darkslategray,winter,green
f89a5c29-9815-4aa5-8745-0d8c8593927d.jpg,trousers,167.jpg,darkslategray,winter,green
c63a9ace-a7ac-4212-91a6-4c4f355a418d.jpg,trousers,167.jpg,black,winter,black
1d904548-40b2-415b-9193-4429d765f11b.jpg,trousers,160.jpg,darkslategray,winter,green
a7cd64f4-2f92-40c5-a9b3-98e71a2556da.jpg,long_sleeved_shirt,160.jpg,black,winter,black
bc1fa321-e01d-4c2a-95a8-24c0df5f5582.jpg,skirt,165.jpg,black,winter,black
9cd26653-9c8c-4d83-9de7-6d74362b4a96.jpg,long_sleeved_shirt,165.jpg,dimgray,autumn,gray
360b993e-ac93-42df-a0d5-c70abe2dd972.jpg,trousers,158.jpg,black,winter,black
ba164d45-8db1-418d-bd51-a7dc08518a38.jpg,long_sleeved_outwear,158.jpg,darkslategray,winter,green
e1effd70-a058-4fd7-af07-cbc983ae0311.jpg,skirt,163.jpg,darkslategray,winter,green
a1eb71bc-613b-4919-be46-4b345a7cb030.jpg,short_sleeved_shirt,163.jpg,gainsboro,winter,gray
aa68e5f5-854c-4aa7-abf5-b0b2d25c2b01.jpg,skirt,162.jpg,dimgray,autumn,gray
a42da8fe-caef-433b-961a-3ccd9b5184df.jpg,long_sleeved_shirt,162.jpg,darkgray,winter,gray
a614b6ba-c682-4c93-80c2-ae82d1f56194.jpg,long_sleeved_shirt,161.jpg,black,winter,black
88d46525-45f9-4b5f-82fe-87846afbb907.jpg,skirt,161.jpg,gray,winter,gray
597b5953-dd5c-4119-8a89-4e8e71bd3868.jpg,trousers,164.jpg,darkslategray,winter,green
a6e68cb0-2b92-478c-b564-82a773023a54.jpg,long_sleeved_outwear,164.jpg,black,winter,black
ca723a4f-603b-44b1-9897-bd2814e6800e.jpg,long_sleeved_shirt,164.jpg,black,winter,black
ab8e9068-cd70-45c6-9d30-e63407912d5e.jpg,trousers,176.jpg,gray,winter,gray
819c7810-8449-41ab-8d46-4c8d37facf77.jpg,long_sleeved_shirt,176.jpg,darkslategray,winter,green
85bfb734-2e0a-4fee-9c7b-8cf87f01af21.jpg,long_sleeved_shirt,172.jpg,silver,summer,gray
1717cff8-466f-479f-b06f-edf64a0e9a87.jpg,short_sleeved_shirt,175.jpg,gray,winter,gray
d50b87b8-c9bc-4cc4-888e-c49e4cf5e92b.jpg,trousers,175.jpg,dimgray,autumn,gray
dcee7da4-5b72-449e-9739-1d168d8197c3.jpg,short_sleeved_shirt,173.jpg,gray,winter,gray
f0d28d63-e4c0-47ca-a02c-88380a34d966.jpg,trousers,174.jpg,darkslategray,winter,green
06bd2986-8be4-411e-8e6d-a248510b2670.jpg,long_sleeved_shirt,174.jpg,silver,summer,gray
9eebae4b-a52e-44e4-b54e-1a59ab8890e8.jpg,short_sleeved_shirt,170.jpg,darkslategray,winter,green
32b36036-3287-41e9-ba18-ea2210696a93.jpg,trousers,170.jpg,silver,summer,gray
e7f18275-91f6-45fc-bdcc-f006092487e7.jpg,long_sleeved_shirt,171.jpg,dimgray,autumn,gray
75127076-b1ae-4951-ab35-8acd64e38135.jpg,trousers,171.jpg,black,winter,black
aedbdd17-2073-4bad-ba23-c915d44ecc5c.jpg,long_sleeved_shirt,177.jpg,dimgray,autumn,gray
ec4b22bb-e287-48a4-99f7-e9ac0ea79fa4.jpg,trousers,177.jpg,black,winter,black
6b62d08b-7967-40b9-b883-eb7a0004e145.jpg,short_sleeved_shirt,169.jpg,darkgray,winter,gray
ac100326-7ac3-48d6-abbf-ab6004403fd1.jpg,trousers,169.jpg,gainsboro,winter,gray
3133d4a1-78bc-482a-bbd1-8a10f3fe27db.jpg,skirt,185.jpg,darkslategray,winter,green
68961347-181a-4d50-bb60-51a6297bf98b.jpg,long_sleeved_shirt,185.jpg,darkgray,winter,gray
afcf2822-0d06-4979-abb4-20ad8c15815e.jpg,long_sleeved_outwear,186.jpg,darkgray,winter,gray
a37dade6-861c-4b93-9a41-b86da4667dd5.jpg,trousers,184.jpg,slategray,summer,gray
a830c0c4-0942-4117-886b-1f90558c0cef.jpg,long_sleeved_outwear,184.jpg,lavender,winter,purple
8b032860-00a3-4252-8fd5-5b8de31534a1.jpg,long_sleeved_outwear,180.jpg,darkslategray,winter,green
fac8547f-5780-4536-aa8e-73f7129f7bea.jpg,trousers,183.jpg,darkgray,winter,gray
3a20a260-775c-4ab0-9785-08f9eac882cd.jpg,trousers,188.jpg,darkslategray,winter,green
ed4d215b-8907-436f-888a-8e56a2091447.jpg,short_sleeved_shirt,188.jpg,tan,autumn,brown
7fa44168-ca9e-4e47-87a0-90ba4b0a32f2.jpg,trousers,187.jpg,darkslategray,winter,green
a60e8f21-60ed-460f-9a9e-57e319d6ba9b.jpg,short_sleeved_shirt,187.jpg,darkgray,winter,gray
50d3ae5d-7da0-4e29-bda0-3f5dc0d6535b.jpg,long_sleeved_shirt,187.jpg,darkgray,winter,gray
1fa18be5-30e6-4df9-af0b-eb2be1c2e1c1.jpg,long_sleeved_shirt,181.jpg,silver,summer,gray
ceb5fcda-6228-41a3-ba96-970545b70ee4.jpg,skirt,181.jpg,black,winter,black
0e31a930-1751-4219-b7f2-f3834e986863.jpg,trousers,182.jpg,dimgray,autumn,gray
10a4eeb9-8398-40f5-996d-682bb9ed400f.jpg,long_sleeved_outwear,182.jpg,darkslategray,winter,green
235aca28-6c15-45b8-9367-e1ab8beaaf13.jpg,long_sleeved_shirt,179.jpg,dimgray,autumn,gray
bc685b6f-af85-4bc2-81a4-c52bee9e22d5.jpg,trousers,179.jpg,darkslategray,winter,green
1a0da1fb-28e3-4395-a1a4-11a8e47c542f.jpg,short_sleeved_shirt,189.jpg,darkgray,winter,gray
1bbeb8a8-1523-4559-8dfb-e7900fa1f3c5.jpg,shorts,189.jpg,darkslategray,winter,green
18b18f8f-7274-4f0c-9bdf-461b444c0d29.jpg,skirt,189.jpg,darkslategray,winter,green
0c7d8165-fd86-4aa1-ae20-7295cecc9683.jpg,trousers,189.jpg,darkslategray,winter,green
a6e1a6f9-0658-480d-915e-44142ee0fa5f.jpg,trousers,196.jpg,black,winter,black
400f9d2f-9c32-40ec-a8f6-3b0876f3a516.jpg,long_sleeved_shirt,196.jpg,black,winter,black
615123da-6c79-4cda-8806-18190df609f3.jpg,trousers,194.jpg,darkslategray,winter,green
92a7fc35-685f-40e3-9ae2-60b859b12168.jpg,trousers,197.jpg,dimgray,autumn,gray
ac35c28d-c7e6-4924-a4da-646d13746fc6.jpg,short_sleeved_shirt,197.jpg,darkgray,winter,gray
38bdb161-3ab9-47da-8b04-4f35555aa146.jpg,long_sleeved_outwear,190.jpg,darkslategray,winter,green
35ca6926-b006-402b-a8c5-9304c683dad9.jpg,long_sleeved_outwear,192.jpg,darkgray,winter,gray
307864eb-01a0-4af4-a6db-19296f6bd2e2.jpg,skirt,192.jpg,saddlebrown,autumn,brown
c6b05312-70c2-450d-ad26-b5744561c35a.jpg,short_sleeved_shirt,192.jpg,darkgray,winter,gray
e500a0a1-c64e-4601-9be3-626bcd8e2c1b.jpg,trousers,193.jpg,black,winter,black
6d6e80ef-624e-41bc-b4dd-b37c7216e582.jpg,long_sleeved_shirt,193.jpg,darkgray,winter,gray
babb61f6-bddb-4ef1-85ac-2b3b81224e84.jpg,trousers,198.jpg,black,winter,black
86ea1163-6c65-4bf9-91b3-39fd873387f5.jpg,trousers,200.jpg,black,winter,black
4e30b20a-3f2b-493e-921c-f6aa26083c38.jpg,long_sleeved_shirt,200.jpg,dimgray,autumn,gray
