crop_image,item_category,original_image,color,personal_color,final_color
fe135d00-cbc3-4416-9356-b53eae7c5faf.jpg,trousers,533.jpg,silver,summer,gray
a76c62bb-35c3-4af8-8bd5-0ebbb53823b0.jpg,short_sleeved_shirt,533.jpg,silver,summer,gray
62405f17-97d1-41c9-83b9-7eac8a09e0f9.jpg,short_sleeved_shirt,535.jpg,lightgray,winter,gray
f3948c03-f778-471b-9740-5da51122a516.jpg,vest_dress,535.jpg,lightgray,winter,gray
7e24fe49-df7e-42ec-a71e-8ba3de57ae44.jpg,long_sleeved_outwear,530.jpg,black,winter,black
4bdc0c12-d4b5-4a8c-955e-d1aba4059adc.jpg,long_sleeved_shirt,532.jpg,black,winter,black
8e6d5086-b29a-4f0a-a551-eedc44820008.jpg,trousers,532.jpg,darkslategray,winter,green
32a56d9c-a139-417e-9cef-260691a1cdac.jpg,long_sleeved_outwear,549.jpg,black,winter,black
867e3c35-7a91-4fae-8431-c5680f950275.jpg,long_sleeved_shirt,549.jpg,black,winter,black
f9851568-789e-45e5-bad1-5135328f17e4.jpg,trousers,545.jpg,darkgray,winter,gray
a163fac1-9839-43d1-8df3-621849303315.jpg,trousers,547.jpg,steelblue,autumn,blue
c9d63ffb-7b6b-40a0-88fa-58cd99f0b9f2.jpg,long_sleeved_outwear,547.jpg,darkslategray,winter,green
bbafbfba-b155-435c-8d9b-55f487f479b4.jpg,short_sleeved_shirt,547.jpg,darkslategray,winter,green
cd045424-fe78-4acd-959b-c49430b53b9e.jpg,long_sleeved_shirt,548.jpg,mediumseagreen,winter,green
1a94d360-d479-4b54-993c-c0d2e3a0840f.jpg,long_sleeved_outwear,548.jpg,mediumseagreen,winter,green
1ff45822-365c-4922-9787-0f5616e5ddba.jpg,trousers,548.jpg,black,winter,black
71c3ca76-7e0d-4c2b-983a-3be073d808c1.jpg,long_sleeved_outwear,542.jpg,black,winter,black
776e60f2-9b86-4318-be76-79d32b4ff0d8.jpg,trousers,542.jpg,black,winter,black
3b7d6b4f-c7cb-4aa4-8c0e-075686e8c609.jpg,long_sleeved_outwear,544.jpg,darkslategray,winter,green
b2d035b0-14b0-4b70-ad83-96b4438a0ba4.jpg,short_sleeved_shirt,558.jpg,darkgray,winter,gray
98db3b38-20c5-4f4e-b53a-8e9e40278750.jpg,long_sleeved_shirt,563.jpg,royalblue,winter,blue
08ed77c9-2e94-4326-b829-765a24bf81e4.jpg,long_sleeved_outwear,553.jpg,black,winter,black
7f91b3c3-6dc4-452d-aade-f2e289de49a3.jpg,long_sleeved_outwear,555.jpg,darkgray,winter,gray
55906dae-483b-433b-964d-6c3002912de3.jpg,long_sleeved_shirt,552.jpg,darkslategray,winter,green
c9ef4ad4-1696-4426-b3d2-af5c701168c2.jpg,short_sleeved_shirt,562.jpg,silver,summer,gray
4c430d0e-1397-4a01-a93b-5f03d968f66b.jpg,trousers,561.jpg,silver,summer,gray
71bac030-a832-4827-8241-7ded99e08beb.jpg,short_sleeved_shirt,561.jpg,burlywood,autumn,white
df1b8b60-596d-495c-9905-977937b2c243.jpg,trousers,554.jpg,black,winter,black
6dd7e78b-fcc9-45a6-bd29-4b29bdf03806.jpg,long_sleeved_outwear,554.jpg,black,winter,black
f0be261d-cb6b-4d89-a797-51993c4b3443.jpg,short_sleeved_shirt,554.jpg,black,winter,black
a879d43b-fcba-410b-b504-f679074fcaa5.jpg,trousers,568.jpg,darkslategray,winter,green
a0f8d8b5-6ed8-4f0e-90f4-195b146a6758.jpg,short_sleeved_shirt,564.jpg,lavender,winter,purple
da6ba20d-2b45-445b-bee0-9e1af14bbe7a.jpg,trousers,570.jpg,darkslategray,winter,green
fd63c91c-8781-4105-afef-81652b4b276d.jpg,long_sleeved_shirt,570.jpg,lightsteelblue,summer,blue
1aee9b6e-3801-47f2-892a-3a4d4c2d4212.jpg,trousers,565.jpg,black,winter,black
4d7eaaa4-b6d8-4156-8df5-c1d8998d9471.jpg,short_sleeved_shirt,566.jpg,darkgray,winter,gray
870348e8-3712-459c-add2-e8c7e8a1c09b.jpg,skirt,566.jpg,darkslategray,winter,green
af36472f-4a1e-48bb-8f08-26819ce7fcfc.jpg,trousers,567.jpg,slategray,summer,gray
e07eafcb-3207-4790-aa28-4001c7a195b6.jpg,short_sleeved_shirt,567.jpg,darkkhaki,winter,green
fd01047e-4157-4969-b8ea-698031775020.jpg,short_sleeved_shirt,574.jpg,peru,autumn,brown
d1827e69-bab1-4bd7-8d2f-128597128fe8.jpg,long_sleeved_shirt,585.jpg,darkslategray,winter,green
276f2159-87e8-41a2-84f9-a0a4be526f2b.jpg,short_sleeved_shirt,586.jpg,lightsteelblue,summer,blue
3a687e9c-5e13-445f-8533-22c9852d1f50.jpg,skirt,586.jpg,dimgray,autumn,gray
119b41ce-9559-4fa0-a4d5-db997b19d585.jpg,long_sleeved_outwear,576.jpg,black,winter,black
f6e94933-3103-4672-88bc-4b7bd9f20bfd.jpg,trousers,579.jpg,black,winter,black
e7a9684b-6c0f-4af2-a4e1-7035e196ac13.jpg,short_sleeved_shirt,579.jpg,saddlebrown,autumn,brown
cd8217b1-5d41-4208-9a20-e9326509d16f.jpg,skirt,577.jpg,gray,winter,gray
1f41155e-7dab-41c5-ace9-19e6f3d7b380.jpg,trousers,594.jpg,darkslategray,winter,green
16a63c8c-dccd-445d-b4b3-bb5742a153ae.jpg,trousers,589.jpg,dimgray,autumn,gray
d50a66ee-9724-4d06-bd87-6d8fe341c6da.jpg,skirt,589.jpg,dimgray,autumn,gray
ec300da2-d4de-4418-81a6-3b134f4f8097.jpg,vest,596.jpg,darkslategray,winter,green
be123324-a051-4dfd-81e0-ed242a352333.jpg,short_sleeved_dress,593.jpg,darkslategray,winter,green
8b1f86bf-7ce7-4734-b0d5-227283d1933e.jpg,short_sleeved_shirt,588.jpg,darkslategray,winter,green
fa4050af-b3f0-4ea4-aa54-5d745d0da354.jpg,trousers,588.jpg,darkslategray,winter,green
bd997073-1607-4f93-87a3-6188858e7fa5.jpg,trousers,588.jpg,black,winter,black
cd6124c5-65cb-4c60-847e-91798b70e2cd.jpg,trousers,592.jpg,crimson,autumn,red
0b92d929-7bcd-4b42-a276-e8c3f48d24ec.jpg,long_sleeved_outwear,591.jpg,black,winter,black
8d1a6b43-5ed0-4f86-9ca8-c4271e1f9d8b.jpg,trousers,607.jpg,black,winter,black
7d74bc04-2bfb-40ab-8b62-5bf9969aea51.jpg,long_sleeved_shirt,607.jpg,deeppink,summer,pink
c5041079-afde-4bcf-a01f-af6e3d7ecb1c.jpg,trousers,601.jpg,dimgray,autumn,gray
071e6976-ee42-493a-a9df-2e1f6712990d.jpg,long_sleeved_outwear,601.jpg,darkslategray,winter,green
ffeda6ab-24ed-493a-80ed-0b8c5e2beabd.jpg,short_sleeved_shirt,608.jpg,silver,summer,gray
515a8227-0264-4148-aa89-49714966dbe1.jpg,skirt,608.jpg,teal,autumn,green
8e806548-ebd5-493c-8de4-26a237e4a244.jpg,trousers,604.jpg,silver,summer,gray
21f79aa4-4512-4c98-a790-73ca8d93e99e.jpg,long_sleeved_shirt,604.jpg,silver,summer,gray
58bf1c4a-1bcc-473e-bf9c-cd34703227cf.jpg,long_sleeved_shirt,599.jpg,darkgray,winter,gray
adce4027-24d8-46a8-ba3f-e76a8fc7442c.jpg,skirt,597.jpg,darkslategray,winter,green
c545863d-c303-457f-8eba-8cfeef2a1d89.jpg,skirt,613.jpg,tan,autumn,brown
072aac64-a830-4c89-928c-66f4e7ebbfc5.jpg,long_sleeved_outwear,613.jpg,tan,autumn,brown
6f896f66-77d7-497d-838d-56efdec95678.jpg,trousers,620.jpg,dimgray,autumn,gray
66e8b61d-c5f1-4b74-b755-a715e363fd94.jpg,long_sleeved_outwear,620.jpg,dimgray,autumn,gray
301e6357-5b0e-472e-8d5c-8c180f8754a2.jpg,short_sleeved_shirt,615.jpg,lightgray,winter,gray
cd698266-8879-49e7-bfad-adb6d6a062f2.jpg,long_sleeved_shirt,615.jpg,black,winter,black
73f7695d-a362-4079-92f3-bc32107821e1.jpg,long_sleeved_shirt,615.jpg,lightgray,winter,gray
1cb665ed-e335-4605-8797-1be6c8ffcfa1.jpg,shorts,615.jpg,silver,summer,gray
4843a4d6-1079-42dc-9ed4-6fc948b6ad55.jpg,trousers,615.jpg,silver,summer,gray
c42783d2-dcb9-41b7-a6ca-86e4ad0e3808.jpg,short_sleeved_shirt,615.jpg,gainsboro,winter,gray
a2148e1b-1817-44d4-87a1-cd9753bf93f6.jpg,trousers,616.jpg,silver,summer,gray
07667415-7c30-491c-8fd3-6154b30480d9.jpg,skirt,612.jpg,darkslategray,winter,green
e48763ce-e4b5-463d-87ee-2c7eab324c5c.jpg,short_sleeved_shirt,611.jpg,black,winter,black
06ee0f43-f52f-438a-bf56-11e006ab329f.jpg,long_sleeved_outwear,619.jpg,black,winter,black
532d3330-d427-448f-9004-e4f7ad7b7630.jpg,long_sleeved_shirt,614.jpg,lightslategray,summer,gray
d9f2e724-c799-4f77-ba36-a33d663843de.jpg,long_sleeved_shirt,630.jpg,gray,winter,gray
a5094788-5c67-48d2-8f80-bf200de14ca0.jpg,trousers,624.jpg,dimgray,autumn,gray
42d2f017-f684-48b2-bda7-24be25e37b5c.jpg,long_sleeved_outwear,628.jpg,black,winter,black
e2ec5f66-9f13-4897-9441-972711f8429e.jpg,trousers,623.jpg,dimgray,autumn,gray
592ccde4-a933-4063-ac11-15b373368920.jpg,long_sleeved_shirt,623.jpg,darkgray,winter,gray
e0b2afa1-5c49-4f5f-87f0-a82236a5cdbf.jpg,long_sleeved_shirt,627.jpg,black,winter,black
345ff634-7a31-4597-a44f-4893a97f90eb.jpg,trousers,627.jpg,black,winter,black
6baac504-a0c0-4fec-b777-7f95b281f90e.jpg,long_sleeved_shirt,639.jpg,indianred,autumn,red
b6bd55d2-b6ba-4045-b66b-bf1b04ae001b.jpg,short_sleeved_shirt,637.jpg,rosybrown,summer,brown
7d9ad65a-504e-44d5-bb6a-72f0d9cc33a4.jpg,long_sleeved_shirt,640.jpg,yellowgreen,spring,yellow
b9f7725a-d6f6-4723-aa89-56a8dbe4d639.jpg,trousers,640.jpg,black,winter,black
058cc40c-66a0-41d2-8390-aa44ec6a39c1.jpg,short_sleeved_shirt,633.jpg,lightgray,winter,gray
64337b9e-f3be-4aa4-9898-4bbdbf3f50ee.jpg,vest_dress,633.jpg,lightgray,winter,gray
38c85e95-88a4-434f-843f-7272bbe434dc.jpg,skirt,635.jpg,black,winter,black
37925101-072e-44b2-bd91-c0859f1a9492.jpg,short_sleeved_shirt,638.jpg,lightpink,spring,pink
919c5dc6-3ffa-40b1-bc5b-a131d3297868.jpg,skirt,651.jpg,dimgray,autumn,gray
cc3e367f-0444-4ce7-8458-1396594137e5.jpg,long_sleeved_shirt,651.jpg,silver,summer,gray
b440e281-48c8-482f-8a78-a5947001f92a.jpg,trousers,646.jpg,black,winter,black
2d10f059-071c-427e-8d15-5eb5a454635c.jpg,long_sleeved_shirt,646.jpg,gainsboro,winter,gray
87982bc4-a83f-40cc-b2f3-118ace0bac62.jpg,long_sleeved_outwear,646.jpg,black,winter,black
dcc5dd5d-bc7e-49fc-bc1f-0c8e92fc281b.jpg,long_sleeved_shirt,642.jpg,black,winter,black
3042b9ae-1426-45d5-80a8-2a47c2defe99.jpg,skirt,642.jpg,darkslategray,winter,green
1087daa9-7c06-4845-8886-d7a8b8a9fa2d.jpg,long_sleeved_shirt,649.jpg,silver,summer,gray
d9b8854f-febf-4180-b069-ef0d4f61d075.jpg,short_sleeved_shirt,641.jpg,whitesmoke,winter,white
3ba1407b-761c-4ace-8872-d50062757a66.jpg,long_sleeved_shirt,657.jpg,teal,autumn,green
df870201-4d2d-4207-b853-a5ff73839147.jpg,trousers,664.jpg,darkgray,winter,gray
40403059-f1a6-4e72-9afb-78732274d910.jpg,trousers,661.jpg,black,winter,black
e8d9f9c9-e982-4c54-aaf8-0df0cfb3ca8d.jpg,long_sleeved_outwear,663.jpg,black,winter,black
cfce3246-6f32-4891-94c8-29f40c3c0c9f.jpg,trousers,658.jpg,black,winter,black
02cad5ca-ab0a-46c2-b53e-c7352cfb452f.jpg,long_sleeved_shirt,658.jpg,black,winter,black
096b378e-dd6f-498c-91d3-11d527c71617.jpg,long_sleeved_shirt,655.jpg,rosybrown,summer,brown
087d4fe6-ee01-4533-bbef-859850ef8cdd.jpg,trousers,666.jpg,black,winter,black
9e525191-5d32-485c-9586-32f6b771fae5.jpg,long_sleeved_shirt,666.jpg,darkslategray,winter,green
e64282f0-c3f0-4862-a918-431bc61a4e75.jpg,trousers,659.jpg,darkslategray,winter,green
d24eb1a6-9244-4cf8-b15f-f2a425b54083.jpg,long_sleeved_shirt,659.jpg,darkslategray,winter,green
49130d55-893f-48dd-ac40-6a8e5ae35c60.jpg,trousers,656.jpg,silver,summer,gray
ee671204-420d-4043-9e67-09c1ee0d3570.jpg,short_sleeved_shirt,656.jpg,mediumpurple,spring,purple
5dc94a8f-53b0-4078-9e0e-73bd9a3a544e.jpg,long_sleeved_outwear,675.jpg,darkslategray,winter,green
fb0d5aa7-2d97-49e4-807b-16833136323c.jpg,trousers,670.jpg,black,winter,black
1ba6b806-6360-435c-b275-fad3ad0bad39.jpg,long_sleeved_shirt,670.jpg,silver,summer,gray
62b1be04-83aa-4c36-9c72-2fc35904f392.jpg,skirt,672.jpg,black,winter,black
ceabff85-7d33-4aee-918e-8a283fe1928e.jpg,trousers,667.jpg,brown,autumn,brown
333e2376-ba66-41ac-b52f-c02dba174e99.jpg,long_sleeved_shirt,671.jpg,gainsboro,winter,gray
4c99c5c9-e670-4526-91fa-963b377cd7bb.jpg,skirt,671.jpg,darkgray,winter,gray
56eb46f4-7bc3-4df2-87ef-82cf12057fbf.jpg,trousers,668.jpg,rosybrown,summer,brown
2e353b91-8a72-4c4c-8850-b115bd2aff03.jpg,long_sleeved_shirt,678.jpg,lightpink,spring,pink
53224a50-38f6-4669-8a95-044f86ec07d2.jpg,long_sleeved_shirt,685.jpg,gray,winter,gray
89b90e22-9b4f-4ccd-bb76-5a5ce1d1f93a.jpg,long_sleeved_shirt,688.jpg,silver,summer,gray
2044a629-cb01-4cf2-a32d-e68dc6e61fe4.jpg,skirt,688.jpg,lightgray,winter,gray
60493d04-7cf4-49ea-8e6a-e2f99215e830.jpg,short_sleeved_shirt,683.jpg,silver,summer,gray
0bdfc0aa-4a98-4e0c-84a7-de4298f7f344.jpg,long_sleeved_shirt,689.jpg,darkslategray,winter,green
0d5dca2e-a5bc-4d15-af5d-c53c52397577.jpg,long_sleeved_outwear,681.jpg,darkslategray,winter,green
4b4cb898-586e-4ab1-b393-40fefed4548c.jpg,trousers,682.jpg,black,winter,black
a50f3d19-e58b-4497-ad34-13dd8ce9359d.jpg,long_sleeved_shirt,682.jpg,black,winter,black
cee8a213-6cb6-4286-a95e-37a0433202dc.jpg,short_sleeved_dress,686.jpg,darkgray,winter,gray
d9ab0e40-67a6-4e29-85e9-782537603993.jpg,short_sleeved_shirt,686.jpg,gray,winter,gray
c6492a2e-be43-44f3-89e5-6ae228ec43d8.jpg,trousers,680.jpg,black,winter,black
c60b518a-4145-4e1d-96e2-3ceddeba45bf.jpg,long_sleeved_shirt,680.jpg,black,winter,black
8383f737-6c5e-403c-80f5-20e41573a4f3.jpg,trousers,679.jpg,black,winter,black
50015e8f-ddc9-4c16-b595-4705287ec455.jpg,trousers,693.jpg,black,winter,black
c08279fd-8b6c-4409-9cf1-b03ece266ecb.jpg,skirt,695.jpg,darkgray,winter,gray
28d29df8-60e9-4863-9909-24500ac7635f.jpg,long_sleeved_shirt,695.jpg,darkgray,winter,gray
871b48d9-9d67-4e6b-9380-d5ceac768f47.jpg,trousers,691.jpg,rosybrown,summer,brown
c1780304-b440-406c-88b4-d09403fa391f.jpg,long_sleeved_shirt,694.jpg,peru,autumn,brown
a9fdd584-1712-4d5c-b962-e965b56fae5a.jpg,long_sleeved_outwear,698.jpg,silver,summer,gray
7144f928-f2b2-4c01-ad25-3ac24c11cd13.jpg,long_sleeved_shirt,696.jpg,gray,winter,gray
70d6721f-f6e7-4079-89a1-074108253922.jpg,trousers,701.jpg,lightgray,winter,gray
fc9d0e91-2322-4ec3-97c6-f2418540ace3.jpg,long_sleeved_shirt,701.jpg,gray,winter,gray
18fd9248-5af3-4501-87b7-4886f76f80ca.jpg,long_sleeved_outwear,699.jpg,dimgray,autumn,gray
31d176cc-ff5e-49b1-919b-eccfb231fe26.jpg,skirt,704.jpg,silver,summer,gray
98e3e31e-9685-42b3-aeb2-538c1e9aad95.jpg,trousers,704.jpg,silver,summer,gray
fda1386e-fcaa-4ddd-a9fb-5954d46937d8.jpg,long_sleeved_shirt,707.jpg,silver,summer,gray
6c4d08cd-2b7d-4dd7-8451-2cb987c7d073.jpg,trousers,705.jpg,gray,winter,gray
d2a225ee-3cfa-4a40-acb0-1770322da05a.jpg,skirt,705.jpg,gray,winter,gray
4e086c30-922c-445b-ba5b-f926a073c310.jpg,long_sleeved_shirt,709.jpg,chocolate,autumn,brown
bc67ae3e-c5f0-47d4-925e-de808fae6e94.jpg,trousers,713.jpg,dimgray,autumn,gray
cb6a26ea-4eea-4f9a-9ad0-73e924380c36.jpg,short_sleeved_shirt,702.jpg,black,winter,black
4d3f8524-017a-49e6-a5ca-cf107a18dd05.jpg,trousers,710.jpg,darkgray,winter,gray
66776fa8-5281-4e3c-a223-3d32eff75eae.jpg,long_sleeved_shirt,710.jpg,sandybrown,autumn,orange
a7b186c8-cbd9-4413-a6e8-59109cc244e4.jpg,skirt,716.jpg,dimgray,autumn,gray
7ac5bcf3-1d06-42b7-b99a-89f3e6b52a3f.jpg,long_sleeved_outwear,725.jpg,lightgray,winter,gray
d1ee0440-3b5d-4dcb-b75f-9b0be221257a.jpg,long_sleeved_shirt,723.jpg,firebrick,autumn,red
d8c2faeb-a8a1-4bc9-84da-a1dc1b803f30.jpg,long_sleeved_shirt,721.jpg,lightsteelblue,summer,blue
130b6b65-66b3-4690-bb04-1c7b08ee673d.jpg,trousers,721.jpg,lightsteelblue,summer,blue
2f1d6b3d-368c-464a-bd76-7506182eed9c.jpg,vest,718.jpg,rosybrown,summer,brown
b4ec2104-ba13-4893-b807-57fd313733eb.jpg,short_sleeved_shirt,726.jpg,darkgray,winter,gray
101f8125-5a74-4f28-b211-0bb3df36c7dc.jpg,long_sleeved_shirt,735.jpg,peru,autumn,brown
243c372f-eb5e-4b85-85d7-353fb231b67e.jpg,long_sleeved_outwear,730.jpg,darkslategray,winter,green
80575d36-6d14-4b58-9d8b-91c4beaa05a3.jpg,short_sleeved_shirt,734.jpg,rosybrown,summer,brown
39923ab3-6f0b-4f5c-b5ed-9209c576c49a.jpg,short_sleeved_shirt,732.jpg,darkslategray,winter,green
04868dee-25b4-4f7d-9b21-6c26dc973b68.jpg,trousers,732.jpg,sienna,autumn,brown
3f622504-828e-48f9-9342-45519dcf878f.jpg,long_sleeved_outwear,731.jpg,darkslategray,winter,green
697c8656-ec37-478e-aa49-836dff53f105.jpg,trousers,736.jpg,rosybrown,summer,brown
307487d4-1e7d-4991-882b-6e1fedfe93ae.jpg,long_sleeved_outwear,736.jpg,rosybrown,summer,brown
ff3183c9-e6a3-4df1-91ba-e593601762e3.jpg,trousers,736.jpg,rosybrown,summer,brown
02035d35-469f-401a-bc20-83e509e02eba.jpg,long_sleeved_shirt,744.jpg,lightgray,winter,gray
f413e082-bd58-4180-8749-2d3a4bc86e76.jpg,short_sleeved_shirt,740.jpg,lightgray,winter,gray
27c550dd-0693-45b6-9ef8-8042a59ad074.jpg,skirt,740.jpg,honeydew,spring,white
345f5bfd-23be-492e-8315-37fd0e0ed455.jpg,trousers,746.jpg,darkslategray,winter,green
123eccca-10b1-4500-b6e7-675a9d208490.jpg,short_sleeved_shirt,746.jpg,darkseagreen,autumn,green
42fde991-f97b-4ba2-bbee-e9bdf82a0eb7.jpg,short_sleeved_shirt,743.jpg,silver,summer,gray
5bda8b99-6042-47ba-8241-64fcad35c25c.jpg,long_sleeved_shirt,745.jpg,darkgray,winter,gray
b87a7234-ca27-496f-9ec4-03ea1e7506e4.jpg,long_sleeved_shirt,741.jpg,gainsboro,winter,gray
dcc7fa37-7072-4565-956f-ce8425d3126a.jpg,trousers,741.jpg,sienna,autumn,brown
3178d391-bf35-4bd5-831d-ef2f10ad3b71.jpg,trousers,757.jpg,lightslategray,summer,gray
fae1b597-4d86-4139-905c-643b3ee7816e.jpg,skirt,758.jpg,darkslategray,winter,green
3d05f0bb-dd47-430c-b0f4-fe7a26753bfe.jpg,long_sleeved_shirt,753.jpg,black,winter,black
927ec89c-529e-4703-8c41-48dc38406aca.jpg,long_sleeved_shirt,751.jpg,darkolivegreen,winter,green
0fcceb7f-0267-4774-842f-8e649bc2166c.jpg,trousers,751.jpg,darkslategray,winter,green
3fb331a2-d2ca-4595-82b1-56a20d857b9b.jpg,short_sleeved_dress,750.jpg,gray,winter,gray
1ae0bbd6-3a94-448d-bebd-a62aa81405ee.jpg,trousers,759.jpg,darkgray,winter,gray
ddb12857-f710-44ce-9792-1c2856fb792f.jpg,trousers,749.jpg,darkslategray,winter,green
149f4a2f-a1c5-4447-ac2b-c1ecc81eb9e0.jpg,long_sleeved_outwear,768.jpg,darkgray,winter,gray
d083ea47-4ab5-49f5-a82e-9a030b698382.jpg,trousers,763.jpg,peru,autumn,brown
2f63e933-3008-42fa-975d-f0f137eb64a9.jpg,trousers,770.jpg,sienna,autumn,brown
fddbd31f-9762-44f3-aa96-6408545715fd.jpg,trousers,767.jpg,lightslategray,summer,gray
ac8a84df-b606-4c84-a717-2a67c4a3082a.jpg,long_sleeved_outwear,767.jpg,darkkhaki,winter,green
b7b5be98-70d2-4f3e-884c-941f238bb38a.jpg,trousers,772.jpg,black,winter,black
a5cc0dcb-e0d4-4e9d-8154-433d37601c44.jpg,skirt,766.jpg,rosybrown,summer,brown
b4768056-b815-4cf7-b579-e16725931f34.jpg,trousers,762.jpg,darkslategray,winter,green
425a97e6-88a8-491d-bf69-77c23f07ceef.jpg,trousers,769.jpg,black,winter,black
673e4166-dcbc-4cd4-a3c1-91ed051c4bba.jpg,long_sleeved_shirt,769.jpg,black,winter,black
6577889e-9fdb-468d-98c0-48bc459aab35.jpg,trousers,771.jpg,darkgray,winter,gray
bd47dbe3-3b78-4aa5-add0-df5502e6f9e4.jpg,trousers,773.jpg,black,winter,black
28f680d0-6145-464a-9228-130f510d7ef4.jpg,long_sleeved_outwear,775.jpg,gray,winter,gray
d83aae03-1f4d-48fc-903f-8544d5d4219d.jpg,long_sleeved_shirt,777.jpg,dimgray,autumn,gray
8578c5d2-2096-40fe-a9c7-e09af67a4014.jpg,skirt,777.jpg,silver,summer,gray
6c8be8c1-25c2-4a1a-b0fc-f93f6928f65b.jpg,long_sleeved_outwear,784.jpg,rosybrown,summer,brown
a27cbf66-54fb-4018-a80c-8f055b92b0fc.jpg,skirt,783.jpg,darkslategray,winter,green
de9b0c3f-1d1e-4ba9-97be-63c2075c53c4.jpg,long_sleeved_shirt,779.jpg,rosybrown,summer,brown
