crop_image,item_category,original_image,color,personal_color,final_color
2520287a-a1f3-40f8-b4da-9ce64b125a8a.jpg,long_sleeved_outwear,33.jpg,black,winter,black
c8e874d0-7e79-4ae5-8e98-272b7bc30638.jpg,trousers,38.jpg,darkgray,winter,gray
432e0064-173c-4619-a84c-14395acfd450.jpg,long_sleeved_outwear,35.jpg,darkgray,winter,gray
12c90970-d594-4d7f-a647-6b7678847b1c.jpg,skirt,39.jpg,black,winter,black
dbb21f67-65ec-4ce6-8c39-96174bbc52ae.jpg,short_sleeved_shirt,39.jpg,black,winter,black
2b53ef9a-c66d-4f46-88b6-4aaf58334235.jpg,long_sleeved_outwear,39.jpg,black,winter,black
20cad679-2afb-4947-bf9e-9018d9047ac8.jpg,trousers,32.jpg,black,winter,black
6c8e301b-8a50-458a-9423-8c82c89bf6bd.jpg,trousers,45.jpg,midnightblue,winter,blue
007d38f8-ca30-437f-8f88-ac299f9eed00.jpg,skirt,42.jpg,tan,autumn,brown
d7eb6042-17a3-4462-a1de-f27a836207d4.jpg,long_sleeved_outwear,47.jpg,dimgray,autumn,gray
9ad33c32-efdc-457d-844a-d9ec9eddc450.jpg,long_sleeved_shirt,44.jpg,darkgray,winter,gray
0d977a5f-687d-4b71-b69f-8d908b30fb8d.jpg,skirt,46.jpg,darkslategray,winter,green
7bb2e0cb-676c-494c-851e-518e2650470f.jpg,long_sleeved_shirt,46.jpg,darkslategray,winter,green
28a1a756-5678-4d7e-ac3a-df7b1e52abfe.jpg,trousers,43.jpg,rosybrown,summer,brown
374fbc2b-9955-4951-b5cf-3fed8304bf97.jpg,long_sleeved_outwear,41.jpg,darkslategray,winter,green
7b05b8d0-2cc0-4892-b54e-e1e5143c7d29.jpg,trousers,41.jpg,silver,summer,gray
cf7ab96c-d303-45b7-9ab6-a82feaa106f3.jpg,long_sleeved_shirt,41.jpg,darkslategray,winter,green
1e746193-1253-4bf7-b3a3-af231645b033.jpg,trousers,55.jpg,slategray,summer,gray
4faa6871-794a-491a-8d8e-1f9649cd1fb3.jpg,long_sleeved_shirt,48.jpg,burlywood,autumn,white
58bf5b9a-1923-49e8-a994-ac612482ad47.jpg,short_sleeved_shirt,51.jpg,darkslategray,winter,green
8c9d7ea8-e736-466d-8aed-2b0ab1173469.jpg,long_sleeved_shirt,51.jpg,darkslategray,winter,green
df914306-756c-4165-b345-36f513480847.jpg,short_sleeved_shirt,54.jpg,dimgray,autumn,gray
80ad4ae4-92a6-440e-a507-60e8e760b977.jpg,trousers,54.jpg,dimgray,autumn,gray
09754084-6033-43f4-a3c7-a933dbcf9966.jpg,long_sleeved_shirt,49.jpg,gray,winter,gray
c295de04-52ee-4d3d-82e6-3bb38fab9e14.jpg,short_sleeved_shirt,53.jpg,rosybrown,summer,brown
d1e26beb-ba1d-4c5e-b756-e8ca0137d7db.jpg,long_sleeved_shirt,58.jpg,dimgray,autumn,gray
5e960e55-4959-47dd-820f-747db9870156.jpg,trousers,58.jpg,sienna,autumn,brown
ccd0850b-af54-42d8-b423-5304c0669a01.jpg,trousers,62.jpg,darkslategray,winter,green
6d8457e8-989a-4b07-9d37-8131da24eec8.jpg,long_sleeved_shirt,62.jpg,darkslategray,winter,green
90bda1a7-d49b-40d0-a14b-536e8b77d7f0.jpg,long_sleeved_shirt,63.jpg,darkolivegreen,winter,green
ccd39424-0eec-4b13-aad5-6986f5133506.jpg,skirt,63.jpg,dimgray,autumn,gray
1aff7ea5-4f9f-487e-88f1-5700181fbebe.jpg,trousers,56.jpg,gray,winter,gray
67afb7f2-6e01-42ba-a57e-7bb503958be2.jpg,long_sleeved_outwear,61.jpg,dimgray,autumn,gray
8362b7dd-80dd-434d-9e9d-c7339db1d463.jpg,trousers,67.jpg,lightsteelblue,summer,blue
7f0261a9-8220-4903-b09e-d8b82da749de.jpg,skirt,72.jpg,black,winter,black
eb4f4131-7caf-4bb7-919b-21337641f9d7.jpg,long_sleeved_shirt,72.jpg,red,spring,red
45050e2f-2691-4a9e-bc61-d6ff5820da68.jpg,skirt,65.jpg,lightgray,winter,gray
43e05e2d-0e22-406b-96c5-e371c2ac9382.jpg,long_sleeved_shirt,65.jpg,rosybrown,summer,brown
6acf5c9f-4ddd-4935-b70f-87b88a4e1dcc.jpg,trousers,69.jpg,darkgray,winter,gray
bfb4d25f-b8be-4f63-ad83-a84801573c6c.jpg,skirt,66.jpg,gray,winter,gray
c5a88793-0b50-424e-bd53-6069df3bc8b8.jpg,trousers,68.jpg,lightsteelblue,summer,blue
7fb037dd-d4fe-4f36-b528-21292c9cdbe7.jpg,trousers,73.jpg,rosybrown,summer,brown
3f66481e-2d7b-4ae8-9ae1-32bfc05952e9.jpg,long_sleeved_shirt,73.jpg,tan,autumn,brown
3fb71300-e86d-477e-bcb5-5a792d7015ac.jpg,long_sleeved_shirt,81.jpg,dimgray,autumn,gray
c1a06432-bdca-41ad-8118-243f7c96dc4b.jpg,long_sleeved_shirt,80.jpg,palegoldenrod,spring,yellow
58143a30-5a2d-40f4-8eae-28ca8cd9d427.jpg,short_sleeved_shirt,80.jpg,palegoldenrod,spring,yellow
3f6dde41-bc4b-4adb-a444-c2adedbedcf4.jpg,long_sleeved_shirt,78.jpg,gainsboro,winter,gray
40a46904-c636-47ea-86f7-05bac8c02935.jpg,short_sleeved_shirt,76.jpg,gainsboro,winter,gray
109dd50d-b032-4c0d-a796-71455770c270.jpg,long_sleeved_shirt,79.jpg,wheat,autumn,brown
d91fa76e-e08d-40b1-89b1-e361ea4da8bb.jpg,skirt,79.jpg,wheat,autumn,brown
390268e5-b47d-4080-9278-721a8dfedd7e.jpg,short_sleeved_shirt,77.jpg,black,winter,black
449e8f11-dc12-491c-b957-4775ea7c8829.jpg,trousers,77.jpg,black,winter,black
656f2c15-e845-42ac-972d-cc3b6230c9b9.jpg,trousers,90.jpg,black,winter,black
9d558695-c22d-4d67-a733-b7ed100aa4dd.jpg,long_sleeved_shirt,90.jpg,black,winter,black
82b38ef2-9e6b-46ea-bde4-ad337bdd0570.jpg,skirt,87.jpg,darkslategray,winter,green
5025d8d5-b2ed-44a5-837f-6490327d0227.jpg,short_sleeved_shirt,87.jpg,silver,summer,gray
8dcf4a99-7310-41a8-9492-70f77aefbaf9.jpg,skirt,86.jpg,silver,summer,gray
fc2b66fc-af80-46ee-9c41-4089197d20c5.jpg,short_sleeved_shirt,86.jpg,silver,summer,gray
2483545e-7a8f-49ae-9e9a-41c37de0b5fa.jpg,trousers,82.jpg,darkgray,winter,gray
a1599bfb-7739-4ecc-b6c9-04042563f96d.jpg,trousers,88.jpg,darkgray,winter,gray
eabd365e-885e-4bc7-b240-45f733523429.jpg,trousers,83.jpg,black,winter,black
9a3b0f56-d74c-4949-a5e9-a7534c38bd4b.jpg,short_sleeved_shirt,96.jpg,dimgray,autumn,gray
3b9b1cf1-7c76-440d-94f6-d9621bdc32b0.jpg,skirt,96.jpg,dimgray,autumn,gray
c9ee50fe-56c9-4472-a7b2-00b4d8b1a9c7.jpg,skirt,92.jpg,tan,autumn,brown
47e1a8fb-878f-4a03-9bea-95533d788a2c.jpg,long_sleeved_shirt,92.jpg,rosybrown,summer,brown
2aa2a6b9-8a6e-40af-bf3d-2890e3c4307e.jpg,long_sleeved_shirt,98.jpg,darkgray,winter,gray
39471274-a1a6-4d29-8b9d-ece042b1c5b6.jpg,trousers,91.jpg,dimgray,autumn,gray
81bcb576-9b22-4a69-962d-6c4899a07d2d.jpg,long_sleeved_outwear,91.jpg,tan,autumn,brown
280339e8-9361-4be5-88c5-ca027862c66f.jpg,long_sleeved_shirt,97.jpg,dimgray,autumn,gray
f017a7b1-aa3c-463b-b667-b9dac6837936.jpg,skirt,97.jpg,darkolivegreen,winter,green
41779589-be5f-4c5c-94f2-7b6961d10ab7.jpg,sling_dress,93.jpg,black,winter,black
07fbde8e-de89-4e1f-bdde-235637da87c1.jpg,short_sleeved_shirt,94.jpg,lightslategray,summer,gray
a8ca7029-f2b6-4ace-8dc7-9e527fcd7ce3.jpg,short_sleeved_dress,106.jpg,darkslategray,winter,green
9f5617ec-0235-43b7-9014-1d409a902b10.jpg,trousers,102.jpg,black,winter,black
b4d94fb5-768b-4695-a35c-9e2eb453ca00.jpg,long_sleeved_outwear,100.jpg,sienna,autumn,brown
4cc48ad4-c2c9-4a42-bcd1-4d97570c04e7.jpg,trousers,104.jpg,lightslategray,summer,gray
86dbf295-8809-4564-86f4-98aebe14842f.jpg,long_sleeved_outwear,104.jpg,tan,autumn,brown
1bb0c882-8654-4967-a33f-010461240093.jpg,trousers,99.jpg,gainsboro,winter,gray
fb051aea-cea9-433e-8a7e-85c98bfcf02f.jpg,long_sleeved_shirt,99.jpg,rosybrown,summer,brown
7ce333d7-5615-409c-97f2-1e2b37437c91.jpg,short_sleeved_shirt,103.jpg,darkslategray,winter,green
77e39ed2-391a-410d-b31a-46ccb27f9000.jpg,long_sleeved_outwear,108.jpg,darkgray,winter,gray
8ae80751-a816-485d-a97e-c42368277bed.jpg,trousers,107.jpg,black,winter,black
0d54819b-4c5a-48e7-9777-194860be079e.jpg,short_sleeved_shirt,107.jpg,black,winter,black
9ea8aedc-5968-4f68-aaa8-33f185427a06.jpg,long_sleeved_shirt,110.jpg,gray,winter,gray
d28ccccb-f987-413c-8871-355373bb227c.jpg,long_sleeved_shirt,111.jpg,black,winter,black
16fc4623-7b31-43c8-8702-bd16655af43b.jpg,long_sleeved_shirt,115.jpg,darkkhaki,winter,green
8246a359-22fe-401b-a96a-7c6b99d60a70.jpg,skirt,115.jpg,silver,summer,gray
fd540655-d422-4d8d-aa4f-c48ba72e0477.jpg,long_sleeved_outwear,118.jpg,black,winter,black
ef303794-c75d-4f98-b7e8-f9c49aecb1d1.jpg,short_sleeved_shirt,112.jpg,gray,winter,gray
6f3a9db7-c729-403e-8f78-674d225f60dc.jpg,long_sleeved_shirt,114.jpg,darkgray,winter,gray
2c2ad684-1efa-4130-bbc3-c1d3e5963b76.jpg,skirt,114.jpg,midnightblue,winter,blue
da444d5c-92c5-486b-948d-1a7a22f644d1.jpg,short_sleeved_shirt,119.jpg,black,winter,black
5c1d4cb3-7758-42ef-8d4a-25d01e75ec25.jpg,long_sleeved_shirt,117.jpg,silver,summer,gray
9e98f3c9-7bcb-491f-acbd-1413f1d9b590.jpg,long_sleeved_shirt,120.jpg,black,winter,black
6025e9e7-1a9a-44cd-9573-c8f7074eb7f1.jpg,trousers,120.jpg,black,winter,black
db3fc673-f8cf-47d4-9c0a-58299f2f7fa8.jpg,short_sleeved_shirt,116.jpg,rosybrown,summer,brown
fa6f4a27-81e0-4594-a5df-161dab1f9875.jpg,trousers,116.jpg,black,winter,black
54520f3d-b88c-4d2f-8de5-a545be991720.jpg,trousers,125.jpg,gray,winter,gray
8f17ab97-3eda-475a-a613-1ac5d1db255e.jpg,long_sleeved_shirt,125.jpg,antiquewhite,spring,white
ed9cebfe-827c-4b1f-b5e1-51398622c76d.jpg,trousers,123.jpg,rosybrown,summer,brown
f535a802-e04d-4845-83b2-597ef0bcb9b9.jpg,long_sleeved_shirt,123.jpg,silver,summer,gray
91e58429-7098-4354-93c3-4ab6c79fb16d.jpg,trousers,127.jpg,cornflowerblue,autumn,blue
40a1d85b-3bad-4cc5-9a76-3f28309e2780.jpg,long_sleeved_shirt,127.jpg,thistle,summer,purple
f3de2aa6-cb6d-49c9-8010-5bb6df14340f.jpg,trousers,128.jpg,maroon,autumn,red
edcf4697-d235-4add-a2c3-76e77e5e9d90.jpg,long_sleeved_shirt,128.jpg,darkslategray,winter,green
f07d36c1-aa3e-45ee-8ead-b9575ddab441.jpg,short_sleeved_shirt,126.jpg,darkolivegreen,winter,green
576cbc17-e32c-45e3-86e9-523611cae784.jpg,trousers,121.jpg,rosybrown,summer,brown
2546ab6f-fcd8-46cb-bdf0-3673ec64189c.jpg,long_sleeved_shirt,121.jpg,silver,summer,gray
7324f8e0-0fdf-4821-b65f-245efcc269eb.jpg,skirt,121.jpg,lightgray,winter,gray
ce52c2c5-2e32-442a-88ad-9ca018af6fe4.jpg,trousers,134.jpg,dimgray,autumn,gray
7c93231b-0f8e-4d3f-8628-aa2865ad3639.jpg,trousers,131.jpg,black,winter,black
46664a31-ae3f-460d-9995-efb5cd4ab6e6.jpg,long_sleeved_shirt,131.jpg,rosybrown,summer,brown
0415dbe8-c0d1-4917-81db-ac8c4a0db130.jpg,trousers,133.jpg,black,winter,black
6015690c-0ec3-44c7-a230-fd8cf345d88a.jpg,skirt,129.jpg,rosybrown,summer,brown
8e539c3f-aed7-420e-b28d-7b32fb866fd5.jpg,long_sleeved_outwear,135.jpg,dimgray,autumn,gray
34983b40-c474-41f0-a956-588d7bf8016f.jpg,trousers,135.jpg,dimgray,autumn,gray
83bec1cd-6148-4570-bc25-5779e74cf2dc.jpg,short_sleeved_dress,132.jpg,dimgray,autumn,gray
2b671c1a-ddfc-4ee2-8c27-a113ccea9e9d.jpg,trousers,130.jpg,whitesmoke,winter,white
a406edeb-7bc1-47ad-9650-f3af54575535.jpg,skirt,136.jpg,darkgray,winter,gray
a62c804d-79b7-4b6d-9417-a776615a41e7.jpg,short_sleeved_shirt,141.jpg,silver,summer,gray
ffd66139-1be2-484c-b591-12bdb2f1d9a3.jpg,skirt,141.jpg,darkslategray,winter,green
2b3421cf-2128-4580-87e3-df4f90671a88.jpg,long_sleeved_shirt,144.jpg,black,winter,black
26030143-d45d-4a4c-92a6-4c8487d66c7a.jpg,long_sleeved_outwear,138.jpg,gray,winter,gray
237d29ca-9b15-4a3b-955d-34ac1ac4aeff.jpg,long_sleeved_shirt,143.jpg,lightgray,winter,gray
c28af7c1-956d-4ef4-8c98-9bef0589b31b.jpg,trousers,139.jpg,rosybrown,summer,brown
281db240-7e74-42e8-85a2-88e6c5d8a12b.jpg,long_sleeved_shirt,147.jpg,coral,spring,red
84d4a2f8-d0b1-4d53-9e0b-e8219545b7c1.jpg,trousers,153.jpg,cornflowerblue,autumn,blue
42e0f1d6-a98b-462c-b19e-4ca07aa6231b.jpg,long_sleeved_shirt,153.jpg,cornflowerblue,autumn,blue
87514875-44b9-4517-9595-137066664fb5.jpg,long_sleeved_shirt,148.jpg,darkslategray,winter,green
f1863223-e001-442d-8af9-0fe335f93ee5.jpg,skirt,148.jpg,black,winter,black
3596211e-6c26-4e58-a3e5-c6a513ecce77.jpg,trousers,146.jpg,rosybrown,summer,brown
895dcab1-e8fd-4b7f-9a57-549a09624271.jpg,long_sleeved_shirt,146.jpg,rosybrown,summer,brown
9ca71e55-778b-4a97-8e4f-d6368a9f7fe0.jpg,long_sleeved_outwear,151.jpg,black,winter,black
38142896-ea3c-4292-9321-b5431fb84e24.jpg,long_sleeved_shirt,149.jpg,dimgray,autumn,gray
7008daa6-9ddb-4227-9813-f5ee70e449e4.jpg,skirt,157.jpg,indianred,autumn,red
f91ae494-9c60-46d3-8d58-885117495991.jpg,long_sleeved_shirt,157.jpg,black,winter,black
6b1f8fff-d40f-4aca-bea0-e90f2bb57726.jpg,long_sleeved_shirt,155.jpg,darkslategray,winter,green
01406f4e-0421-4916-acc3-524647dfa140.jpg,trousers,155.jpg,darkslategray,winter,green
968cf55a-afb4-434d-9eaa-b545a045b881.jpg,long_sleeved_outwear,155.jpg,darkslategray,winter,green
2567581f-bb44-42ca-ad2f-ae5c8e65c296.jpg,short_sleeved_shirt,158.jpg,black,winter,black
0e965672-7774-4a7c-9282-ec6377ee67f8.jpg,skirt,158.jpg,darkslategray,winter,green
df65e0d5-5f8d-4530-97d9-169c902dc3fe.jpg,trousers,161.jpg,black,winter,black
0c3a1ba6-136b-4dd9-8661-84b1e4f10cb0.jpg,short_sleeved_shirt,161.jpg,wheat,autumn,brown
5a01327e-58aa-402a-ac57-c43015958052.jpg,vest_dress,154.jpg,darkgray,winter,gray
2bc8b5f6-b798-4859-aa96-b2c954934454.jpg,long_sleeved_outwear,159.jpg,thistle,summer,purple
2139e951-d0af-4961-8ada-0071ae819e36.jpg,long_sleeved_shirt,156.jpg,rosybrown,summer,brown
454ff7be-701b-4215-ae21-9e2624db00ae.jpg,shorts,156.jpg,darkgray,winter,gray
fcd5e7e1-f178-4471-bf21-b866e58391c5.jpg,long_sleeved_outwear,167.jpg,darkslategray,winter,green
0e62836b-9b61-4346-8efc-5251b2f21dae.jpg,skirt,166.jpg,white,winter,white
92c76515-4c4c-446f-adab-6484018984ec.jpg,short_sleeved_shirt,169.jpg,gainsboro,winter,gray
fb45ce70-3fd6-4544-a5b4-291f7e862cea.jpg,long_sleeved_outwear,165.jpg,darkslategray,winter,green
295971b6-a6e6-4ff2-a3af-e1093b25e63e.jpg,long_sleeved_shirt,168.jpg,black,winter,black
7fe165f7-2728-475c-ad1e-68aa2f9bba08.jpg,long_sleeved_shirt,163.jpg,black,winter,black
2bdc090c-f695-4679-aa75-9da5bbc01052.jpg,trousers,163.jpg,darkslategray,winter,green
223e96ee-8e37-4850-a4df-9cc33fe62819.jpg,long_sleeved_outwear,162.jpg,antiquewhite,spring,white
4bd0b8cf-0bd7-4ff0-87bb-44ffdf896142.jpg,long_sleeved_shirt,164.jpg,dimgray,autumn,gray
f073bfbf-4c5d-4e60-a125-2de8b2e6aa29.jpg,long_sleeved_outwear,164.jpg,dimgray,autumn,gray
5a978be5-8668-454a-9615-f35814b7cebe.jpg,trousers,175.jpg,dimgray,autumn,gray
cb873e7f-a73b-4a4f-99d7-47a221203fc9.jpg,trousers,177.jpg,black,winter,black
a5f50530-f110-42ae-ab57-0205df28431c.jpg,long_sleeved_outwear,177.jpg,rosybrown,summer,brown
47e4e45e-80db-4263-b8c3-44637966e49d.jpg,long_sleeved_shirt,178.jpg,lightslategray,summer,gray
41332d63-bc50-47f1-93a7-060eb590890b.jpg,skirt,178.jpg,lightslategray,summer,gray
69523732-e2ce-4183-ac82-5e02ae63dacc.jpg,long_sleeved_shirt,172.jpg,gray,winter,gray
7df14d80-bf0d-4dc6-806d-f1e1e2898cc6.jpg,trousers,172.jpg,black,winter,black
ee4635c4-c1b6-4707-9a79-b666be4307b7.jpg,skirt,171.jpg,darkslategray,winter,green
3087d560-6264-492a-8a81-04139136839a.jpg,trousers,176.jpg,black,winter,black
b6fcaf77-4d10-4250-811a-7b175c0b5aa0.jpg,long_sleeved_shirt,176.jpg,lightslategray,summer,gray
900a1f3e-cabe-4817-b108-b536627f130c.jpg,skirt,173.jpg,darkslategray,winter,green
88c8fb99-2743-4cbc-8a4e-680b4ad72caf.jpg,long_sleeved_outwear,184.jpg,lightslategray,summer,gray
2359389a-e5cf-4f5e-bd28-2af2a8727b16.jpg,trousers,180.jpg,gainsboro,winter,gray
49038fc0-c966-423e-a2df-2e211c9d36dd.jpg,trousers,179.jpg,gray,winter,gray
a610830d-8e7a-45a9-a8b7-8729cf2883fe.jpg,short_sleeved_shirt,179.jpg,dimgray,autumn,gray
ccc449e7-b8dc-4673-856f-48d06ab0e7b4.jpg,long_sleeved_shirt,185.jpg,darkgray,winter,gray
19698de1-5831-4cc3-8092-acdd0062bc10.jpg,skirt,185.jpg,gray,winter,gray
a2c13f13-d1e5-4812-b540-5f2a6c60e018.jpg,long_sleeved_shirt,186.jpg,lightgray,winter,gray
5181456a-09c8-4ed8-9932-9537cb272a09.jpg,long_sleeved_shirt,181.jpg,darkgray,winter,gray
b71a0e21-5af5-4543-8679-b75d4bd90e0a.jpg,trousers,181.jpg,lightsteelblue,summer,blue
0596056e-8079-4e7c-bc14-9d9e26d7b1f4.jpg,skirt,188.jpg,dimgray,autumn,gray
734fd992-a0bc-41ca-8352-80b1ea85aeff.jpg,skirt,194.jpg,tan,autumn,brown
162f272f-b3f3-4122-9f9d-c8acb3f018a6.jpg,long_sleeved_shirt,194.jpg,rosybrown,summer,brown
16ea575b-1186-4e2f-b06d-8b356eab2f3e.jpg,long_sleeved_shirt,192.jpg,dimgray,autumn,gray
5cc9ab83-3d6a-4bbc-bad7-9e8a2900c4ef.jpg,skirt,192.jpg,dimgray,autumn,gray
8046568d-d265-449b-b6cd-0a773adbf897.jpg,long_sleeved_shirt,190.jpg,darkgray,winter,gray
b0876373-ed9c-421c-972e-ccfd18f6ec77.jpg,skirt,199.jpg,dimgray,autumn,gray
d37a5cbc-6479-4174-9be1-0bae45dbc47b.jpg,long_sleeved_shirt,198.jpg,sienna,autumn,brown
1fb80864-37be-4636-bdd3-b26e2bf9becf.jpg,long_sleeved_outwear,201.jpg,gray,winter,gray
2889af4b-d8b2-452a-8268-a4c3b5a80099.jpg,trousers,203.jpg,silver,summer,gray
65cd1c4c-f877-46ca-bf1e-c20f8f26df60.jpg,short_sleeved_shirt,203.jpg,gray,winter,gray
b5df4c09-ac46-4318-8436-2f797a0d875a.jpg,long_sleeved_outwear,204.jpg,black,winter,black
2b0d3215-bea5-4691-9982-36a4013096ef.jpg,short_sleeved_dress,204.jpg,rosybrown,summer,brown
07314118-c721-4823-8f4d-3f0a8b905aaf.jpg,long_sleeved_shirt,196.jpg,darkgray,winter,gray
4c55260a-a5f1-4c93-86d8-6b5de7684481.jpg,trousers,196.jpg,black,winter,black
c41d3d44-b97f-443e-93d9-c4303aed51ed.jpg,trousers,202.jpg,darkslategray,winter,green
8617f21c-09bf-44ac-a104-527df4c43c30.jpg,long_sleeved_outwear,202.jpg,darkslategray,winter,green
bf566f7d-980d-4462-b1cd-714a02fbdcb4.jpg,skirt,200.jpg,rosybrown,summer,brown
e421d2bf-4640-48a5-92e4-9e10ff3d02df.jpg,short_sleeved_shirt,213.jpg,darkslategray,winter,green
93c0c8e1-8da1-43e5-87b7-82ef3453752f.jpg,long_sleeved_shirt,207.jpg,tan,autumn,brown
869eec5a-eb5c-4b0d-a2ce-fa180f9b575b.jpg,long_sleeved_outwear,207.jpg,rosybrown,summer,brown
db4c488d-c425-4a91-becb-8d701e6cb891.jpg,trousers,212.jpg,dimgray,autumn,gray
ef1b73f8-3e0b-4d7c-93c7-d6dc5d4f93ba.jpg,long_sleeved_shirt,212.jpg,silver,summer,gray
4ad6c8cc-d28a-42d0-8c45-4decd379fb7a.jpg,long_sleeved_shirt,210.jpg,dimgray,autumn,gray
096e9917-0ff3-442b-9882-1cfa05839907.jpg,trousers,210.jpg,teal,autumn,green
30bba8f9-7d90-421d-a92b-ecf310acddfb.jpg,trousers,205.jpg,lightpink,spring,pink
c9cf7f01-3130-41e8-8216-bace20d51220.jpg,long_sleeved_shirt,205.jpg,gainsboro,winter,gray
a96d2c03-a339-4085-a550-719ec0d28f54.jpg,long_sleeved_outwear,217.jpg,indianred,autumn,red
995b26ab-5bde-48fd-b86b-2bc8eef93198.jpg,short_sleeved_dress,221.jpg,silver,summer,gray
5b00d25d-800b-484f-8cb4-8c9d7ce0299e.jpg,trousers,214.jpg,saddlebrown,autumn,brown
689a1ee4-5e27-4418-bf15-c876e555d2e2.jpg,long_sleeved_shirt,215.jpg,dimgray,autumn,gray
9fca59c5-5794-412f-b3fe-91f5eb36f5f1.jpg,skirt,219.jpg,darkslategray,winter,green
0c758e82-1d25-441d-9adc-fab685509f68.jpg,long_sleeved_shirt,220.jpg,black,winter,black
45e005c8-a491-4c70-b4e4-3a5e7bd8d479.jpg,skirt,220.jpg,dimgray,autumn,gray
46a8db61-70f9-4341-be11-062380bace56.jpg,trousers,218.jpg,dimgray,autumn,gray
14b6133c-0137-44a0-8139-f90a1207e883.jpg,long_sleeved_shirt,218.jpg,dimgray,autumn,gray
3e07915a-9fe5-4fec-8c7e-d89a12e7cf2c.jpg,skirt,216.jpg,gray,winter,gray
238c4de3-c709-4d38-8620-9c8df5503d5e.jpg,trousers,225.jpg,lavender,winter,purple
df954bb0-0da6-4c46-818e-b2cbf7d319db.jpg,long_sleeved_shirt,225.jpg,darksalmon,spring,red
42cd8598-25b9-49bb-b2ac-cebd8519535d.jpg,trousers,223.jpg,black,winter,black
a79534e7-b67b-45c5-963b-7c67f95c285b.jpg,long_sleeved_shirt,223.jpg,black,winter,black
a3db301f-d91e-418b-93db-453812652e0a.jpg,long_sleeved_shirt,226.jpg,darkslategray,winter,green
0677c694-6f0e-44e9-b4a5-4cb0c546464c.jpg,skirt,227.jpg,darkslategray,winter,green
dca69d51-792c-487a-92dc-6630e44d48e2.jpg,short_sleeved_shirt,227.jpg,whitesmoke,winter,white
4b9c358f-ca57-439a-bde7-5a6f095b14d9.jpg,long_sleeved_shirt,224.jpg,black,winter,black
45a64301-89c1-4605-9053-301e68681dfd.jpg,trousers,224.jpg,black,winter,black
